,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDRESS,BANK,ATM_ID,COORD_X,COOR_Y,WITHIN500,WITHIN1000,FREGUESIA,MWay_Dist,Police_Dis,V_Index,PARISH,NUMBER,N_INCOME,INCOME,N_DENSITY,DENSITY,N_AGE,AGE,N_UNP_RATE,UNP_RATE,N_COM_DENS,COM_DENS,N_FREQ_ATTACK,FREQ_ATTACK,N_MANUAL_ATK,MANUAL_ATK,N_LOGIC_ATK,LOGIC_ATK,N_FRAUD_ATTACK,FRAUD_ATTACK,N_CARD_SKIMMING,CARD_SKIMMING,N_CARD_TRAPPING,CARD_TRAPPING,N_CASH_TRAPPING,CASH_TRAPPING,N_TRANS_REVER,TRANS_REVER,N_PHYS_ATTACK,PHYS_ATTACK,N_BURGLARY,BURGLARY,N_RAM_RAIDS,RAM_RAIDS,N_EXPLO_GAS,EXPLO_GAS,N_VANDALISM,VANDALISM,N_LOG_NETWORK,LOG_NETWORK,N_LOG_ISOLATED,LOG_ISOLATED,EVENT_DATE,DETEC_DATE,ACCOUNT_DATE,YEAR_ACOUNT,N_IMPLEM_TYPE,GROSS_LOSS,INDIRECT_LOSS,NET_LOSS,N_ATTACK_L0,N_ATTACK_L1,N_ATTACK_L2,PERSONA1,PERSONA2,ATTACK_DURATION,SUCCESS_ATTACK,RECOVERED,RECOV_AMOUNT,RECOV_DATE
"Avenida Dom Joao Ii, Lisbon",BANCO COMERCIAL PORTUGUES,CP95,-9.09772,38.7708,500,1000,Parque das Na,1843.72,458.51,0,13,0,6,72,2,7.80,3,43,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Rodrigues De Faria 103, Lisbon",BANCO COMERCIAL PORTUGUES,CP96,-9.17884,38.70352,500,1000,Alcgntara,614.49,127.44,2,10,1,4,40,1,1.06,2,33,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Garrett 66, Lisbon",BANCO COMERCIAL PORTUGUES,CP97,-9.14101,38.71082,500,1000,Santa Maria Maior,3082.74,130.27,2,17,2,4,44,1,4.98,5,59,4,16,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada LJ 2084a, Lisbon",BANCO COMERCIAL PORTUGUES,CP98,-9.18017,38.75002,0,0,Carnide,676.24,851.82,0,11,1,6,60,1,4.04,1,30,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Conde De Sabugosa, Lisbon",BANCO COMERCIAL PORTUGUES,CP99,-9.13998,38.74785,0,1000,Alvalade,1699.47,618.07,0,7,1,5,56,4,37.96,3,45,2,7,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Rainha Dona Amelia 14 A/b, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF01,-9.159,38.76674,0,1000,Lumiar,912.72,682.19,1,5,1,5,50,4,29.92,1,27,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Barbosa Du Bocage 85, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF02,-9.14785,38.74001,0,1000,Avenidas Novas,1559.44,520.26,0,15,2,3,34,2,6.54,4,53,4,18,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Padre Americo 32 B, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF03,-9.18077,38.76393,500,1000,Carnide,1027.52,288.46,1,5,1,3,34,3,20.10,2,34,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Roma 20C E D, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF04,-9.13883,38.74403,500,1000,Avenidas Novas,2130.67,817.54,3,8,1,6,58,2,12.55,3,44,2,5,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 5 De Outubro 137, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF05,-9.14863,38.73977,0,1000,Avenidas Novas,1503.10,564.77,0,15,2,3,34,2,8.82,4,53,4,18,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Carlos Alberto Da Mota Pinto, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF06,-9.16128,38.72274,0,1000,Campo de Ourique,1031.53,541.96,1,18,1,6,60,1,1.95,4,55,2,5,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis 114, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF07,-9.13414,38.7317,500,1000,Arroios,3017.11,193.34,0,22,1,6,58,4,28.91,4,50,2,8,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Conde Valbom 1, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF08,-9.14979,38.73608,0,1000,Avenidas Novas,1595.85,617.26,1,15,2,2,28,2,13.62,3,48,4,16,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Castilho 32, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF09,-9.15098,38.72241,500,1000,Santo AntMnio,1927.18,260.56,0,18,0,6,62,1,1.24,3,46,1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Da Igreja 32, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF10,-9.14319,38.75354,0,1000,Alvalade,1009.16,530.44,0,7,1,6,62,2,10.08,3,41,2,5,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Dom Duarte 4 A, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF12,-9.13735,38.71458,500,1000,Santa Maria Maior,3235.87,241.70,1,17,2,2,28,1,0.44,5,57,4,18,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Coronel Bento Roma 942, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF13,-9.13633,38.74849,0,1000,Alvalade,1722.71,911.59,0,7,0,5,56,1,5.57,3,45,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Columbano Bordalo Pinheiro 75-C, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF14,-9.16344,38.73867,500,1000,Avenidas Novas,620.89,561.93,3,15,1,4,44,3,19.68,3,48,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Vale Formoso De Cima 140 B, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF15,-9.10411,38.74843,0,1000,Marvila,2749.83,723.10,3,1,3,2,24,3,22.64,3,45,5,22,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Dos Oceanos Lote 4, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF16,-9.09562,38.77871,500,1000,Parque das Na,1234.27,443.73,0,13,1,6,64,4,28.52,3,42,2,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Nuno Krus Abecassis LT 19.01D3, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF17,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,1,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 24 De Julho 98, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF18,-9.16113,38.70428,0,1000,Estrela,1541.49,870.59,0,16,1,2,30,1,4.20,4,53,4,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada De Benfica 507, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,IF19,-9.19592,38.7502,500,1000,Benfica,781.72,577.78,0,21,1,4,44,4,28.93,3,41,3,11,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Marques Pombal 1, Lisbon",MONTEPIO GERAL,MG01,-9.15018,38.72431,500,1000,Santo AntMnio,2006.27,47.05,0,18,1,5,54,1,0.25,3,47,2,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua 1 De Maio 101, Lisbon",MONTEPIO GERAL,MG02,-9.15476,38.79159,0,0,Lumiar,1278.42,1527.58,0,9,2,2,24,2,12.11,1,26,5,20,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque Terceira 1, Lisbon",MONTEPIO GERAL,MG03,-9.14392,38.70669,0,1000,MisericBrdia,2958.08,376.80,0,17,2,5,48,1,4.67,5,62,3,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Manuel Jesus Coelho 1, Lisbon",MONTEPIO GERAL,MG04,-9.14464,38.72086,0,1000,Santo Antnnio,2485.60,548.93,0,18,0,6,70,1,2.74,4,53,1,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Cidade De Bolama Loja 2.25, Lisbon",MONTEPIO GERAL,MG05,-9.11366,38.76197,500,1000,Olivais,1251.35,439.95,0,0,2,3,32,2,15.32,1,25,4,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Aeroporto Da Portela, Lisbon",MONTEPIO GERAL,MG06,-9.13537,38.77559,0,1000,Olivais,1173.74,710.12,2,7,0,5,50,1,0.16,2,35,2,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Cidade De Bolama Loja 0.25, Lisbon",MONTEPIO GERAL,MG07,-9.11304,38.76189,500,1000,Olivais,1297.21,489.30,2,0,2,3,32,2,15.32,1,25,4,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua De Campolide 55 B, Lisbon",MONTEPIO GERAL,MG08,-9.16243,38.72731,0,1000,Campolide,1071.07,703.93,1,23,2,3,32,2,14.86,1,31,4,17,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Cidade Vila Cabral Lote 43, Lisbon",MONTEPIO GERAL,MG09,-9.12094,38.76609,500,1000,Olivais,486.12,216.27,1,0,3,1,22,3,17.61,1,30,5,22,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Jorge De Sena 1 LM, Lisbon",MONTEPIO GERAL,MG10,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,1,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Coronel Eduardo Galhardo 3G, Lisbon",MONTEPIO GERAL,MG100,-9.12557,38.72768,500,1000,Penha de Franea,3884.40,162.38,1,19,2,2,28,3,25.50,3,48,4,18,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Manuel Jesus Coelho 1, Lisbon",MONTEPIO GERAL,MG11,-9.14464,38.72086,0,1000,Santo Antnnio,2485.60,548.93,0,18,0,6,70,1,2.74,4,53,1,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Alvalade 6 - 1, Lisbon",MONTEPIO GERAL,MG12,-9.145,38.7534,500,1000,Alvalade,977.49,443.33,1,7,1,5,50,2,9.00,2,40,2,7,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Ferreira Borges 97, Lisbon",MONTEPIO GERAL,MG13,-9.1642,38.71758,500,1000,Campo de Ourique,952.92,417.34,3,3,1,6,60,4,27.11,2,32,2,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Luis Cristino Da Silva 239, Lisbon",MONTEPIO GERAL,MG14,-9.12326,38.75829,0,1000,Marvila,766.97,708.45,0,1,2,4,42,5,41.12,3,46,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Cidade De Bolama Loja 0.25, Lisbon",MONTEPIO GERAL,MG15,-9.11304,38.76189,500,1000,Olivais,1297.21,489.30,1,0,2,3,32,2,15.32,1,25,4,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rossio Olivais LT 2.13.01, Lisbon",MONTEPIO GERAL,MG16,-9.09389,38.76847,0,1000,Parque das Na,2224.69,721.21,1,1,1,6,64,1,0.14,4,54,2,5,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Pinheiro Chagas 34, Lisbon",MONTEPIO GERAL,MG17,-9.14878,38.73375,0,1000,Avenidas Novas,1820.97,528.41,1,15,2,3,36,3,16.56,4,51,4,14,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis 137, Lisbon",MONTEPIO GERAL,MG18,-9.13446,38.73243,500,1000,Arroios,2955.89,180.80,1,22,1,4,40,3,25.04,4,50,3,10,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Joao Crisostomo 15, Lisbon",MONTEPIO GERAL,MG19,-9.14456,38.73617,500,1000,Avenidas Novas,1984.54,198.40,2,8,1,6,58,1,5.31,2,39,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Calcada Galvao 121, Lisbon",MONTEPIO GERAL,MG20,-9.20268,38.70333,500,1000,Bel2m,1783.29,666.64,2,6,2,2,30,3,22.79,2,35,4,17,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Augusta 206-214, Lisbon",MONTEPIO GERAL,MG21,-9.13801,38.71177,500,1000,Santa Maria Maior,3281.18,353.58,0,17,2,3,36,2,9.65,5,62,4,16,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Prata 82, Lisbon",MONTEPIO GERAL,MG22,-9.13646,38.71007,500,1000,Santa Maria Maior,3477.86,209.03,0,17,2,2,26,2,7.14,4,55,4,18,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Luis Cristino Da Silva 239, Lisbon",MONTEPIO GERAL,MG23,-9.12326,38.75829,0,1000,Marvila,766.97,708.45,0,1,2,4,42,5,41.12,3,46,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Voz Do Operario 13, Lisbon",MONTEPIO GERAL,MG24,-9.12918,38.71558,0,1000,Santa Maria Maior,3900.69,463.67,0,14,2,2,30,1,4.00,5,61,4,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Sede PT - R. Andrade Corvo 6, Lisbon",MONTEPIO GERAL,MG25,-9.14491,38.7292,0,1000,Avenidas Novas,2407.82,331.52,0,22,1,5,50,1,5.37,4,55,2,8,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Castilho 5, Lisbon",MONTEPIO GERAL,MG26,-9.14969,38.72042,500,1000,Santo AntMnio,2052.94,457.62,0,18,0,5,50,1,3.85,4,53,2,6,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Manuel Maria Viana, Lisbon",MONTEPIO GERAL,MG28,-9.18196,38.69976,0,1000,Alcgntara,1087.27,617.98,1,10,1,5,50,1,2.41,1,27,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Jose Duro 25 C, Lisbon",MONTEPIO GERAL,MG29,-9.14122,38.75493,0,1000,Alvalade,953.66,757.02,0,7,0,6,60,2,14.11,2,35,2,7,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Campo Grande 10-E, Lisbon",MONTEPIO GERAL,MG30,-9.14782,38.74897,500,1000,Alvalade,1445.75,121.60,1,7,1,6,58,4,32.08,3,42,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Garrett 62, Lisbon",MONTEPIO GERAL,MG31,-9.14094,38.71083,500,1000,Santa Maria Maior,3087.79,131.64,1,17,2,4,44,1,4.98,5,59,4,16,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Entrecampos 28, Lisbon",MONTEPIO GERAL,MG32,-9.14582,38.74549,500,1000,Alvalade,1674.20,467.07,3,7,0,6,62,3,16.37,3,42,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Serpa Pinto 7, Lisbon",MONTEPIO GERAL,MG33,-9.14143,38.70864,0,1000,Santa Maria Maior,3160.59,116.82,1,17,2,3,38,2,6.87,5,63,3,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Marques De Tomar 5, Lisbon",MONTEPIO GERAL,MG34,-9.14933,38.7355,0,1000,Avenidas Novas,1665.34,597.89,1,15,2,5,50,3,19.20,4,51,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Columbano Bordalo Pinheiro 61-F, Lisbon",MONTEPIO GERAL,MG35,-9.16185,38.73805,500,1000,Avenidas Novas,728.16,436.00,1,23,2,2,30,2,14.69,1,27,4,16,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Campo Grande 10-E, Lisbon",MONTEPIO GERAL,MG36,-9.14782,38.74897,500,1000,Alvalade,1445.75,121.60,0,7,1,6,58,4,32.08,3,42,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Alexandre Ferreira 48a, Lisbon",MONTEPIO GERAL,MG37,-9.16294,38.77735,0,1000,Lumiar,1634.48,855.22,2,9,2,2,30,1,4.29,1,30,4,18,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Augusta 206-214, Lisbon",MONTEPIO GERAL,MG39,-9.13801,38.71177,500,1000,Santa Maria Maior,3281.18,353.58,1,17,2,3,36,2,9.65,5,62,4,16,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Oceanos LT 2.10.01, Lisbon",MONTEPIO GERAL,MG40,-9.09715,38.75541,0,0,Marvila,2833.20,1516.32,0,13,1,6,58,2,15.83,3,42,1,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Da Junqueira 126, Lisbon",MONTEPIO GERAL,MG42,-9.19251,38.69773,0,1000,Bel2m,1789.46,798.60,0,10,2,3,34,1,2.99,2,35,4,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Fanqueiros 58, Lisbon",MONTEPIO GERAL,MG43,-9.13545,38.70972,500,1000,Santa Maria Maior,3573.93,246.39,0,17,1,3,34,1,3.94,5,61,3,13,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Jose De Almeida Lote 30, Lisbon",MONTEPIO GERAL,MG44,-9.14137,38.73799,500,1000,Avenidas Novas,2164.44,148.14,1,8,0,6,64,3,16.89,2,35,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Largo Sao Cristovao 1, Lisbon",MONTEPIO GERAL,MG46,-9.13563,38.71258,500,1000,Santa Maria Maior,3444.82,391.30,1,17,1,3,36,2,9.93,4,55,4,15,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Oceanos LT 2.10.01, Lisbon",MONTEPIO GERAL,MG47,-9.09715,38.75541,0,0,Marvila,2833.20,1516.32,1,13,1,6,58,2,15.83,3,42,1,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rossio Olivais LT 2.13.01, Lisbon",MONTEPIO GERAL,MG48,-9.09389,38.76847,0,1000,Parque das Na,2224.69,721.21,1,1,1,6,64,1,0.14,4,54,2,5,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Aeroporto Da Portela, Lisbon",MONTEPIO GERAL,MG49,-9.13537,38.77559,0,1000,Olivais,1173.74,710.12,0,7,0,5,50,1,0.16,2,35,2,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis 137, Lisbon",MONTEPIO GERAL,MG50,-9.13446,38.73243,500,1000,Arroios,2955.89,180.80,3,22,1,4,40,3,25.04,4,50,3,10,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Ouro 219, Lisbon",MONTEPIO GERAL,MG51,-9.13907,38.71169,500,1000,Santa Maria Maior,3198.84,284.27,0,17,2,3,34,1,0.29,5,57,3,13,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Arroios 118-A, Lisbon",MONTEPIO GERAL,MG52,-9.13606,38.73055,500,1000,Arroios,2933.20,138.10,3,22,1,6,60,4,27.08,3,45,2,7,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Vale De Santo Antonio 74, Lisbon",MONTEPIO GERAL,MG53,-9.12296,38.71835,0,1000,Suo Vicente,4388.97,271.72,2,14,2,2,26,4,26.50,5,59,4,17,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
